num_date_time,answer
81_20220830 02,469.227
81_20220830 03,471.35437
81_20220830 04,457.6456
81_20220830 05,446.164
81_20220830 06,506.79895
81_20220830 07,627.4043
81_20220830 08,719.8882
81_20220830 09,1284.1924
81_20220830 10,1835.4686
81_20220830 11,2018.9292
81_20220830 12,2100.0588
81_20220830 13,1995.5023
81_20220830 14,1993.279
81_20220830 15,2003.8707
81_20220830 16,2001.0505
81_20220830 17,2023.5635
81_20220830 18,1954.9381
81_20220830 19,1931.4834
81_20220830 20,1906.8251
81_20220830 21,1674.4381
81_20220830 22,870.61597
81_20220830 23,683.72986
81_20220831 00,558.0146
81_20220831 01,532.03864
81_20220831 02,457.41357
81_20220831 03,465.07477
81_20220831 04,458.4136
81_20220831 05,461.44592
81_20220831 06,504.99783
81_20220831 07,597.5107
81_20220831 08,750.1539
81_20220831 09,1239.8359
81_20220831 10,1865.3228
81_20220831 11,2174.6924
81_20220831 12,2170.5103
81_20220831 13,2163.8164
81_20220831 14,2212.4514
81_20220831 15,2251.9062
81_20220831 16,2295.7925
81_20220831 17,2195.609
81_20220831 18,2276.487
81_20220831 19,2065.623
81_20220831 20,1898.7704
81_20220831 21,1625.7567
81_20220831 22,905.9128
81_20220831 23,709.4866
82_20220825 00,1354.6348
82_20220825 01,1282.187
82_20220825 02,1211.7705
82_20220825 03,1179.9014
82_20220825 04,1169.674
82_20220825 05,1191.5651
82_20220825 06,1409.4553
82_20220825 07,1860.9724
82_20220825 08,2598.871
82_20220825 09,3743.8203
82_20220825 10,3847.6956
82_20220825 11,3725.9194
82_20220825 12,3831.513
82_20220825 13,4144.126
82_20220825 14,4116.8833
82_20220825 15,4111.621
82_20220825 16,3908.9954
82_20220825 17,3403.6025
82_20220825 18,2541.2212
82_20220825 19,2077.5542
82_20220825 20,1889.5624
82_20220825 21,1740.168
82_20220825 22,1639.6721
82_20220825 23,1509.0092
82_20220826 00,1307.6561
82_20220826 01,1230.9972
82_20220826 02,1180.7947
82_20220826 03,1172.3063
82_20220826 04,1177.3247
82_20220826 05,1208.5319
82_20220826 06,1437.8179
82_20220826 07,1845.951
82_20220826 08,2673.1963
82_20220826 09,3643.8423
82_20220826 10,3803.202
82_20220826 11,4078.7683
82_20220826 12,4274.67
82_20220826 13,4371.16
82_20220826 14,4170.7734
82_20220826 15,4260.676
82_20220826 16,4186.517
82_20220826 17,3580.7207
82_20220826 18,2575.7974
82_20220826 19,2094.0518
82_20220826 20,2067.776
82_20220826 21,1901.826
82_20220826 22,1679.5868
82_20220826 23,1540.8179
82_20220827 00,1380.6095
82_20220827 01,1318.7754
82_20220827 02,1164.6749
82_20220827 03,1094.7625
82_20220827 04,1135.3718
82_20220827 05,1165.0144
82_20220827 06,1385.4419
82_20220827 07,1695.3788
82_20220827 08,2587.172
82_20220827 09,3804.4478
82_20220827 10,4187.344
82_20220827 11,4176.0566
82_20220827 12,4160.327
82_20220827 13,4255.8164
82_20220827 14,4321.0596
82_20220827 15,4287.289
82_20220827 16,4071.573
82_20220827 17,3357.52
82_20220827 18,2298.0571
82_20220827 19,1900.545
82_20220827 20,1849.6858
82_20220827 21,1716.0344
82_20220827 22,1485.3369
82_20220827 23,1355.9657
82_20220828 00,1216.8812
82_20220828 01,1206.9268
82_20220828 02,1165.9741
82_20220828 03,1146.8605
82_20220828 04,1152.2848
82_20220828 05,1165.8896
82_20220828 06,1374.5109
82_20220828 07,1758.7479
82_20220828 08,2593.5134
82_20220828 09,3729.2087
82_20220828 10,4201.252
82_20220828 11,4017.4387
82_20220828 12,4323.1665
82_20220828 13,4302.343
82_20220828 14,4345.063
82_20220828 15,4419.6855
82_20220828 16,4257.265
82_20220828 17,3394.8413
82_20220828 18,2219.344
82_20220828 19,2223.9023
82_20220828 20,1893.7981
82_20220828 21,1698.1425
82_20220828 22,1598.578
82_20220828 23,1423.3895
82_20220829 00,1247.6792
82_20220829 01,1223.4591
82_20220829 02,1166.1868
82_20220829 03,1174.1844
82_20220829 04,1167.3092
82_20220829 05,1194.0269
82_20220829 06,1393.6587
82_20220829 07,1792.0212
82_20220829 08,2693.0205
82_20220829 09,3881.7266
82_20220829 10,4208.798
82_20220829 11,4234.3643
82_20220829 12,4077.2861
82_20220829 13,4135.4575
82_20220829 14,4034.4854
82_20220829 15,4121.4697
82_20220829 16,4057.3706
82_20220829 17,3553.6238
82_20220829 18,2484.742
82_20220829 19,2030.1586
82_20220829 20,1851.0171
82_20220829 21,1688.4508
82_20220829 22,1455.9474
82_20220829 23,1356.4305
82_20220830 00,1257.1616
82_20220830 01,1196.8225
82_20220830 02,1172.4819
82_20220830 03,1185.1947
82_20220830 04,1132.3938
82_20220830 05,1128.3333
82_20220830 06,1318.1268
82_20220830 07,1683.6036
82_20220830 08,2010.4767
82_20220830 09,2214.2559
82_20220830 10,2279.3784
82_20220830 11,2275.0825
82_20220830 12,2211.3896
82_20220830 13,2288.728
82_20220830 14,2214.6816
82_20220830 15,2165.763
82_20220830 16,2104.783
82_20220830 17,1956.6686
82_20220830 18,1944.434
82_20220830 19,1720.1108
82_20220830 20,1785.2781
82_20220830 21,1725.8334
82_20220830 22,1516.2931
82_20220830 23,1387.4114
82_20220831 00,1298.9869
82_20220831 01,1224.6042
82_20220831 02,1162.0146
82_20220831 03,1135.7786
82_20220831 04,1141.8206
82_20220831 05,1159.9387
82_20220831 06,1305.6165
82_20220831 07,1625.5333
82_20220831 08,1840.4594
82_20220831 09,1809.6207
82_20220831 10,1917.3903
82_20220831 11,1934.5231
82_20220831 12,1809.5972
82_20220831 13,1814.3341
82_20220831 14,1778.5796
82_20220831 15,1777.8167
82_20220831 16,1362.4478
82_20220831 17,1734.1703
82_20220831 18,1646.0865
82_20220831 19,1677.3339
82_20220831 20,1730.2474
82_20220831 21,1636.8611
82_20220831 22,1609.7411
82_20220831 23,1494.708
83_20220825 00,789.2039
83_20220825 01,754.94147
83_20220825 02,776.772
83_20220825 03,755.2507
83_20220825 04,762.3841
83_20220825 05,770.83
83_20220825 06,855.2819
83_20220825 07,1091.6377
83_20220825 08,1879.5972
83_20220825 09,2647.8271
83_20220825 10,2786.0222
83_20220825 11,2670.894
83_20220825 12,2721.96
83_20220825 13,2801.671
83_20220825 14,2620.2563
83_20220825 15,2634.8882
83_20220825 16,2441.2588
83_20220825 17,2142.6077
83_20220825 18,1492.7576
83_20220825 19,1113.4087
83_20220825 20,1009.1267
83_20220825 21,896.1148
83_20220825 22,880.33136
83_20220825 23,857.7234
83_20220826 00,824.9068
83_20220826 01,806.50037
83_20220826 02,783.82745
83_20220826 03,761.0764
83_20220826 04,752.8127
83_20220826 05,760.74713
83_20220826 06,827.5623
83_20220826 07,1079.3922
83_20220826 08,1996.6262
83_20220826 09,2677.2349
83_20220826 10,2802.099
83_20220826 11,2832.7117
83_20220826 12,2811.7766
83_20220826 13,3008.9944
83_20220826 14,2936.0417
83_20220826 15,2838.0156
83_20220826 16,2680.6917
83_20220826 17,2336.4746
83_20220826 18,1643.9501
83_20220826 19,1195.2397
83_20220826 20,1118.4486
83_20220826 21,930.4467
83_20220826 22,880.6982
83_20220826 23,829.75867
83_20220827 00,835.4029
83_20220827 01,812.99854
83_20220827 02,785.8892
83_20220827 03,765.38196
83_20220827 04,762.2334
83_20220827 05,756.1264
83_20220827 06,813.1947
83_20220827 07,1067.7051
83_20220827 08,1914.6642
83_20220827 09,2450.2825
83_20220827 10,2247.919
83_20220827 11,2297.354
83_20220827 12,2279.9639
83_20220827 13,2367.014
83_20220827 14,2491.8652
83_20220827 15,2300.1797
83_20220827 16,2572.3467
83_20220827 17,2109.602
83_20220827 18,1381.5321
83_20220827 19,1030.9954
83_20220827 20,924.33563
83_20220827 21,872.52124
83_20220827 22,829.95886
83_20220827 23,784.07294
83_20220828 00,791.3927
83_20220828 01,769.324
83_20220828 02,756.4637
83_20220828 03,750.33154
83_20220828 04,751.6435
83_20220828 05,742.0578
83_20220828 06,815.48285
83_20220828 07,1064.9844
83_20220828 08,1903.0767
83_20220828 09,2436.709
83_20220828 10,2821.1694
83_20220828 11,2750.5376
83_20220828 12,2419.0254
83_20220828 13,2445.3093
83_20220828 14,2384.2595
83_20220828 15,2582.8892
83_20220828 16,2233.6904
83_20220828 17,1867.9366
83_20220828 18,1355.5262
83_20220828 19,1198.7871
83_20220828 20,1006.8546
83_20220828 21,895.36633
83_20220828 22,868.1932
83_20220828 23,823.65814
83_20220829 00,828.462
83_20220829 01,805.76605
83_20220829 02,787.4849
83_20220829 03,750.8916
83_20220829 04,792.7687
83_20220829 05,756.2488
83_20220829 06,806.3026
83_20220829 07,1052.2605
83_20220829 08,1981.0449
83_20220829 09,2658.299
83_20220829 10,2837.4175
83_20220829 11,2824.9578
83_20220829 12,2766.7373
83_20220829 13,2730.8865
83_20220829 14,2768.0613
83_20220829 15,2621.672
83_20220829 16,2541.2896
83_20220829 17,2269.741
83_20220829 18,1466.078
83_20220829 19,1081.5712
83_20220829 20,1053.3083
83_20220829 21,917.0404
83_20220829 22,839.27783
83_20220829 23,793.6521
83_20220830 00,788.7239
83_20220830 01,793.89746
83_20220830 02,762.48206
83_20220830 03,759.987
83_20220830 04,745.3311
83_20220830 05,740.7744
83_20220830 06,784.5715
83_20220830 07,995.7658
83_20220830 08,1353.1029
83_20220830 09,1720.5391
83_20220830 10,1744.1888
83_20220830 11,1671.8577
83_20220830 12,1749.9645
83_20220830 13,1745.1891
83_20220830 14,1694.1211
83_20220830 15,1666.6932
83_20220830 16,1569.3817
83_20220830 17,1468.9049
83_20220830 18,1154.5724
83_20220830 19,982.5811
83_20220830 20,938.7284
83_20220830 21,859.1985
83_20220830 22,832.5861
83_20220830 23,791.39606
83_20220831 00,790.78424
83_20220831 01,756.71735
83_20220831 02,737.21564
83_20220831 03,733.6319
83_20220831 04,726.00525
83_20220831 05,728.5808
83_20220831 06,735.7238
83_20220831 07,910.87866
83_20220831 08,1290.3251
83_20220831 09,1580.7582
83_20220831 10,1584.9589
83_20220831 11,1570.4211
83_20220831 12,1561.47
83_20220831 13,1544.645
83_20220831 14,1585.112
83_20220831 15,1509.2686
83_20220831 16,1528.5312
83_20220831 17,1337.414
83_20220831 18,1118.7365
83_20220831 19,888.54236
83_20220831 20,864.1102
83_20220831 21,816.2258
83_20220831 22,798.57306
83_20220831 23,774.9583
84_20220825 00,1046.9319
84_20220825 01,981.4182
84_20220825 02,945.1842
84_20220825 03,895.0966
84_20220825 04,874.1606
84_20220825 05,886.3736
84_20220825 06,996.78314
84_20220825 07,1339.4596
84_20220825 08,2081.886
84_20220825 09,2672.878
84_20220825 10,2860.6833
84_20220825 11,2797.219
84_20220825 12,2903.1462
84_20220825 13,2988.781
84_20220825 14,2718.1846
84_20220825 15,2702.8013
84_20220825 16,2550.9775
84_20220825 17,2441.0532
84_20220825 18,1967.9906
84_20220825 19,1682.5791
84_20220825 20,1555.916
84_20220825 21,1378.4698
84_20220825 22,1237.4473
84_20220825 23,1188.8638
84_20220826 00,1039.2274
84_20220826 01,1006.2633
84_20220826 02,950.1078
84_20220826 03,895.98364
84_20220826 04,854.5312
84_20220826 05,863.06793
84_20220826 06,944.36334
84_20220826 07,1325.7415
84_20220826 08,2194.75
84_20220826 09,2696.5806
84_20220826 10,2902.2334
84_20220826 11,2972.8423
84_20220826 12,3087.0034
84_20220826 13,3113.6301
84_20220826 14,2967.8723
84_20220826 15,2863.625
84_20220826 16,2783.2744
84_20220826 17,2654.1301
84_20220826 18,2264.586
84_20220826 19,1901.1097
84_20220826 20,1733.8982
84_20220826 21,1411.5048
84_20220826 22,1275.9113
84_20220826 23,1153.428
84_20220827 00,1067.2736
84_20220827 01,1010.9226
84_20220827 02,953.4709
84_20220827 03,901.9374
84_20220827 04,871.4264
84_20220827 05,850.7442
84_20220827 06,922.7739
84_20220827 07,1282.2241
84_20220827 08,2152.0854
84_20220827 09,2532.1501
84_20220827 10,2293.731
84_20220827 11,2321.3525
84_20220827 12,2447.5908
84_20220827 13,2436.2065
84_20220827 14,2439.3752
84_20220827 15,2281.1724
84_20220827 16,2640.8916
84_20220827 17,2301.7244
84_20220827 18,1869.3263
84_20220827 19,1676.9558
84_20220827 20,1462.8446
84_20220827 21,1325.447
84_20220827 22,1191.1927
84_20220827 23,1088.6796
84_20220828 00,975.78564
84_20220828 01,948.22986
84_20220828 02,914.2115
84_20220828 03,871.9403
84_20220828 04,843.3156
84_20220828 05,831.24603
84_20220828 06,914.3427
84_20220828 07,1295.8073
84_20220828 08,2125.6516
84_20220828 09,2565.5457
84_20220828 10,2900.462
84_20220828 11,2867.702
84_20220828 12,2587.2021
84_20220828 13,2531.4602
84_20220828 14,2343.0796
84_20220828 15,2526.819
84_20220828 16,2229.974
84_20220828 17,2042.7294
84_20220828 18,1777.7489
84_20220828 19,1838.5348
84_20220828 20,1598.7041
84_20220828 21,1367.2186
84_20220828 22,1219.747
84_20220828 23,1150.8346
84_20220829 00,1028.0499
84_20220829 01,998.9678
84_20220829 02,927.6138
84_20220829 03,873.7342
84_20220829 04,873.5439
84_20220829 05,861.11865
84_20220829 06,935.85455
84_20220829 07,1282.5038
84_20220829 08,2168.7136
84_20220829 09,2689.9722
84_20220829 10,2900.7507
84_20220829 11,2894.754
84_20220829 12,2939.1348
84_20220829 13,2887.387
84_20220829 14,2823.7705
84_20220829 15,2698.7932
84_20220829 16,2636.8237
84_20220829 17,2525.097
84_20220829 18,2112.4597
84_20220829 19,1726.1909
84_20220829 20,1613.6736
84_20220829 21,1377.4579
84_20220829 22,1191.2627
84_20220829 23,1138.5665
84_20220830 00,988.738
84_20220830 01,969.2719
84_20220830 02,909.2353
84_20220830 03,878.18506
84_20220830 04,841.2122
84_20220830 05,828.3646
84_20220830 06,910.9127
84_20220830 07,1276.4866
84_20220830 08,1723.6965
84_20220830 09,1901.4922
84_20220830 10,1987.1359
84_20220830 11,1980.2559
84_20220830 12,2084.3113
84_20220830 13,2036.0225
84_20220830 14,1970.7568
84_20220830 15,1918.4365
84_20220830 16,1859.0043
84_20220830 17,1872.4945
84_20220830 18,1743.3488
84_20220830 19,1595.8258
84_20220830 20,1535.2073
84_20220830 21,1372.835
84_20220830 22,1208.6018
84_20220830 23,1135.1962
84_20220831 00,1010.0742
84_20220831 01,955.4342
84_20220831 02,913.61993
84_20220831 03,884.6787
84_20220831 04,844.0063
84_20220831 05,848.7136
84_20220831 06,931.1483
84_20220831 07,1288.1697
84_20220831 08,1698.6763
84_20220831 09,1818.3547
84_20220831 10,1853.7942
84_20220831 11,1899.6107
84_20220831 12,1952.7434
84_20220831 13,1914.1464
84_20220831 14,1891.8986
84_20220831 15,1843.3739
84_20220831 16,1860.3491
84_20220831 17,1863.812
84_20220831 18,1808.0385
84_20220831 19,1575.709
84_20220831 20,1465.1599
84_20220831 21,1351.2024
84_20220831 22,1193.9188
84_20220831 23,1145.9017
85_20220825 00,1717.612
85_20220825 01,1708.6023
85_20220825 02,1676.5316
85_20220825 03,1688.6404
85_20220825 04,1680.6182
85_20220825 05,1694.4601
85_20220825 06,1819.6262
85_20220825 07,2205.5999
85_20220825 08,2540.1633
85_20220825 09,2676.7095
85_20220825 10,2779.4265
85_20220825 11,2789.0005
85_20220825 12,2763.5803
85_20220825 13,2762.6902
85_20220825 14,2721.6719
85_20220825 15,2549.785
85_20220825 16,2690.3164
85_20220825 17,2600.418
85_20220825 18,2325.286
85_20220825 19,2156.0117
85_20220825 20,2060.1487
85_20220825 21,1919.516
85_20220825 22,1820.7153
85_20220825 23,1775.0139
85_20220826 00,1687.2601
85_20220826 01,1704.6985
85_20220826 02,1714.3341
85_20220826 03,1699.7643
85_20220826 04,1723.7236
85_20220826 05,1721.2094
85_20220826 06,1783.2328
85_20220826 07,2160.5396
85_20220826 08,2572.8167
85_20220826 09,2673.5977
85_20220826 10,2783.6995
85_20220826 11,2813.7583
85_20220826 12,2832.066
85_20220826 13,2823.8684
85_20220826 14,2811.911
85_20220826 15,2773.2722
85_20220826 16,2727.6067
85_20220826 17,2673.8481
85_20220826 18,2515.9104
85_20220826 19,2290.4573
85_20220826 20,2200.3489
85_20220826 21,2090.4224
85_20220826 22,1941.9506
85_20220826 23,1807.5835
85_20220827 00,1706.0461
85_20220827 01,1704.3898
85_20220827 02,1705.1066
85_20220827 03,1713.5789
85_20220827 04,1695.7448
85_20220827 05,1669.471
85_20220827 06,1732.8481
85_20220827 07,2141.7783
85_20220827 08,2367.7646
85_20220827 09,2604.3582
85_20220827 10,2641.6013
85_20220827 11,2390.6753
85_20220827 12,2723.159
85_20220827 13,2502.5989
85_20220827 14,2534.9492
85_20220827 15,2540.2937
85_20220827 16,2223.533
85_20220827 17,2256.257
85_20220827 18,2152.5625
85_20220827 19,2088.0051
85_20220827 20,2035.5396
85_20220827 21,1927.216
85_20220827 22,1837.7123
85_20220827 23,1700.5927
85_20220828 00,1658.9996
85_20220828 01,1650.1022
85_20220828 02,1648.6262
85_20220828 03,1638.8732
85_20220828 04,1643.2695
85_20220828 05,1640.8707
85_20220828 06,1715.67
85_20220828 07,2070.469
85_20220828 08,2360.2876
85_20220828 09,2597.4282
85_20220828 10,2699.104
85_20220828 11,2700.515
85_20220828 12,2632.897
85_20220828 13,2369.9897
85_20220828 14,2362.3477
85_20220828 15,2289.6318
85_20220828 16,2205.529
85_20220828 17,2038.0004
85_20220828 18,2083.4236
85_20220828 19,2136.5623
85_20220828 20,2223.7327
85_20220828 21,1953.8306
85_20220828 22,1884.147
85_20220828 23,1728.58
85_20220829 00,1701.499
85_20220829 01,1689.9583
85_20220829 02,1701.8308
85_20220829 03,1688.0989
85_20220829 04,1696.8629
85_20220829 05,1667.8746
85_20220829 06,1767.1483
85_20220829 07,2077.2485
85_20220829 08,2532.1792
85_20220829 09,2715.0103
85_20220829 10,2750.8564
85_20220829 11,2760.9763
85_20220829 12,2797.1072
85_20220829 13,2788.5432
85_20220829 14,2751.3794
85_20220829 15,2730.6267
85_20220829 16,2668.056
85_20220829 17,2575.0957
85_20220829 18,2344.6475
85_20220829 19,2125.1038
85_20220829 20,2063.463
85_20220829 21,1917.3042
85_20220829 22,1856.211
85_20220829 23,1725.4152
85_20220830 00,1672.101
85_20220830 01,1670.0386
85_20220830 02,1652.8279
85_20220830 03,1679.8093
85_20220830 04,1746.6068
85_20220830 05,1729.7384
85_20220830 06,1779.4265
85_20220830 07,2090.17
85_20220830 08,2422.5537
85_20220830 09,2446.6345
85_20220830 10,2454.5435
85_20220830 11,2474.8982
85_20220830 12,2558.474
85_20220830 13,2492.465
85_20220830 14,2490.503
85_20220830 15,2460.1921
85_20220830 16,2431.1802
85_20220830 17,2377.0896
85_20220830 18,2278.7488
85_20220830 19,2177.0813
85_20220830 20,2110.5479
85_20220830 21,1918.6422
85_20220830 22,1917.0585
85_20220830 23,1827.7881
85_20220831 00,1732.6102
85_20220831 01,1738.3041
85_20220831 02,1692.886
85_20220831 03,1686.0364
85_20220831 04,1733.0995
85_20220831 05,1753.0073
85_20220831 06,1757.4053
85_20220831 07,2127.0486
85_20220831 08,2491.035
85_20220831 09,2495.5046
85_20220831 10,2462.8467
85_20220831 11,2554.8525
85_20220831 12,2661.0437
85_20220831 13,2617.571
85_20220831 14,2646.4446
85_20220831 15,2584.909
85_20220831 16,2540.2327
85_20220831 17,2451.5742
85_20220831 18,2347.8274
85_20220831 19,2207.1895
85_20220831 20,2099.781
85_20220831 21,1875.7418
85_20220831 22,1867.7418
85_20220831 23,1826.2522
86_20220825 00,551.39606
86_20220825 01,528.67285
86_20220825 02,534.7021
86_20220825 03,539.2694
86_20220825 04,559.7609
86_20220825 05,573.48663
86_20220825 06,648.19836
86_20220825 07,733.63965
86_20220825 08,1161.1932
86_20220825 09,1075.4553
86_20220825 10,1455.0477
86_20220825 11,1467.766
86_20220825 12,1487.2462
86_20220825 13,1549.8611
86_20220825 14,1439.8002
86_20220825 15,1434.201
86_20220825 16,1421.0549
86_20220825 17,1398.0989
86_20220825 18,1353.9594
86_20220825 19,1120.2297
86_20220825 20,1255.3005
86_20220825 21,1137.4392
86_20220825 22,1082.5913
86_20220825 23,899.70795
86_20220826 00,580.8941
86_20220826 01,582.34357
86_20220826 02,561.0364
86_20220826 03,564.90137
86_20220826 04,558.5547
86_20220826 05,576.6158
86_20220826 06,643.3272
86_20220826 07,731.70605
86_20220826 08,1072.1395
86_20220826 09,936.56274
86_20220826 10,1378.1152
86_20220826 11,1520.5641
86_20220826 12,1543.717
86_20220826 13,1544.2972
86_20220826 14,1566.4841
86_20220826 15,1531.6338
86_20220826 16,1477.2938
86_20220826 17,1497.8625
86_20220826 18,1502.4352
86_20220826 19,1373.4911
86_20220826 20,1403.789
86_20220826 21,1157.8173
86_20220826 22,1117.6334
86_20220826 23,820.0393
86_20220827 00,562.5244
86_20220827 01,547.9488
86_20220827 02,550.89667
86_20220827 03,561.62646
86_20220827 04,554.8259
86_20220827 05,565.1348
86_20220827 06,613.62646
86_20220827 07,683.53436
86_20220827 08,1012.53156
86_20220827 09,972.85205
86_20220827 10,1430.6326
86_20220827 11,1430.207
86_20220827 12,1502.6229
86_20220827 13,1490.2637
86_20220827 14,1505.9542
86_20220827 15,1508.7374
86_20220827 16,1522.8506
86_20220827 17,1493.4048
86_20220827 18,1443.3713
86_20220827 19,1321.1508
86_20220827 20,1248.2283
86_20220827 21,1147.0515
86_20220827 22,1045.2252
86_20220827 23,783.0222
86_20220828 00,559.2659
86_20220828 01,560.55
86_20220828 02,559.05396
86_20220828 03,556.55493
86_20220828 04,543.63025
86_20220828 05,555.15894
86_20220828 06,617.4269
86_20220828 07,679.3046
86_20220828 08,991.4635
86_20220828 09,1057.8105
86_20220828 10,1505.0918
86_20220828 11,1541.4424
86_20220828 12,1579.6552
86_20220828 13,1587.3844
86_20220828 14,1552.2942
86_20220828 15,1562.8651
86_20220828 16,1524.4639
86_20220828 17,1526.9357
86_20220828 18,1502.8544
86_20220828 19,1493.0016
86_20220828 20,1356.26
86_20220828 21,1200.9823
86_20220828 22,1012.74176
86_20220828 23,776.1753
86_20220829 00,545.7625
86_20220829 01,557.03174
86_20220829 02,545.0477
86_20220829 03,532.8396
86_20220829 04,556.5967
86_20220829 05,560.4641
86_20220829 06,640.1933
86_20220829 07,691.5433
86_20220829 08,1077.1407
86_20220829 09,1113.5435
86_20220829 10,1321.7787
86_20220829 11,1353.6228
86_20220829 12,1364.5962
86_20220829 13,1344.698
86_20220829 14,1384.1381
86_20220829 15,1351.8433
86_20220829 16,1454.5377
86_20220829 17,1405.3546
86_20220829 18,1407.1748
86_20220829 19,1287.5737
86_20220829 20,1290.0907
86_20220829 21,1143.9218
86_20220829 22,1063.7203
86_20220829 23,842.0472
86_20220830 00,570.2281
86_20220830 01,568.4196
86_20220830 02,550.2316
86_20220830 03,556.62
86_20220830 04,554.24426
86_20220830 05,556.95685
86_20220830 06,606.7004
86_20220830 07,705.68243
86_20220830 08,1079.1453
86_20220830 09,1135.2428
86_20220830 10,1382.6117
86_20220830 11,1414.3788
86_20220830 12,1385.103
86_20220830 13,1411.857
86_20220830 14,1421.8698
86_20220830 15,1405.5464
86_20220830 16,1407.6232
86_20220830 17,1337.4292
86_20220830 18,1291.584
86_20220830 19,1214.6627
86_20220830 20,1197.5786
86_20220830 21,1189.7693
86_20220830 22,1063.809
86_20220830 23,879.68774
86_20220831 00,588.54156
86_20220831 01,582.3316
86_20220831 02,555.7011
86_20220831 03,557.1154
86_20220831 04,557.65607
86_20220831 05,571.1473
86_20220831 06,622.32776
86_20220831 07,698.42255
86_20220831 08,1051.2236
86_20220831 09,1112.4875
86_20220831 10,1281.9261
86_20220831 11,1329.8718
86_20220831 12,1344.1653
86_20220831 13,1369.5067
86_20220831 14,1447.8822
86_20220831 15,1429.1307
86_20220831 16,1461.8566
86_20220831 17,1446.1886
86_20220831 18,1420.1063
86_20220831 19,1291.8997
86_20220831 20,1206.9393
86_20220831 21,1218.1716
86_20220831 22,1059.7534
86_20220831 23,915.4388
87_20220825 00,765.6345
87_20220825 01,766.67993
87_20220825 02,729.1116
87_20220825 03,658.88586
87_20220825 04,679.3658
87_20220825 05,761.6409
87_20220825 06,1197.2625
87_20220825 07,1341.8711
87_20220825 08,1584.9031
87_20220825 09,1736.4559
87_20220825 10,1860.1964
87_20220825 11,1798.0839
87_20220825 12,1817.7256
87_20220825 13,1836.9904
87_20220825 14,1798.9218
87_20220825 15,1822.7993
87_20220825 16,1827.6956
87_20220825 17,1755.3748
87_20220825 18,1735.952
87_20220825 19,1662.1632
87_20220825 20,1540.6122
87_20220825 21,1212.0101
87_20220825 22,933.90796
87_20220825 23,940.3998
87_20220826 00,792.4945
87_20220826 01,749.56866
87_20220826 02,689.1269
87_20220826 03,650.2322
87_20220826 04,652.1752
87_20220826 05,753.06464
87_20220826 06,1217.0569
87_20220826 07,1361.8046
87_20220826 08,1562.472
87_20220826 09,1502.7139
87_20220826 10,1635.4434
87_20220826 11,1620.4684
87_20220826 12,1693.5845
87_20220826 13,1837.1421
87_20220826 14,1680.9292
87_20220826 15,1845.5437
87_20220826 16,1779.9484
87_20220826 17,1605.2969
87_20220826 18,1610.4896
87_20220826 19,1542.725
87_20220826 20,1323.8164
87_20220826 21,1129.547
87_20220826 22,956.7072
87_20220826 23,927.132
87_20220827 00,794.3144
87_20220827 01,790.4783
87_20220827 02,753.9063
87_20220827 03,674.5571
87_20220827 04,663.5764
87_20220827 05,680.0915
87_20220827 06,1070.4028
87_20220827 07,1267.315
87_20220827 08,1437.4891
87_20220827 09,1633.3099
87_20220827 10,1811.7043
87_20220827 11,1878.1776
87_20220827 12,1833.1685
87_20220827 13,1806.1063
87_20220827 14,1790.2084
87_20220827 15,1782.2546
87_20220827 16,1749.1133
87_20220827 17,1769.4806
87_20220827 18,1730.9989
87_20220827 19,1631.6255
87_20220827 20,1424.5582
87_20220827 21,1095.822
87_20220827 22,895.20337
87_20220827 23,959.4445
87_20220828 00,715.5083
87_20220828 01,695.267
87_20220828 02,660.5006
87_20220828 03,630.88306
87_20220828 04,660.4768
87_20220828 05,719.63715
87_20220828 06,1170.3267
87_20220828 07,1329.8635
87_20220828 08,1440.1011
87_20220828 09,1717.9619
87_20220828 10,1851.5231
87_20220828 11,1848.3524
87_20220828 12,1802.8218
87_20220828 13,1736.8517
87_20220828 14,1670.04
87_20220828 15,1659.3912
87_20220828 16,1512.757
87_20220828 17,1713.5361
87_20220828 18,1749.8706
87_20220828 19,1655.7985
87_20220828 20,1503.6566
87_20220828 21,1154.752
87_20220828 22,927.0664
87_20220828 23,897.598
87_20220829 00,731.6599
87_20220829 01,702.2933
87_20220829 02,686.12494
87_20220829 03,658.8461
87_20220829 04,651.0803
87_20220829 05,699.00885
87_20220829 06,1121.0988
87_20220829 07,1339.4388
87_20220829 08,1475.4249
87_20220829 09,1667.8107
87_20220829 10,1830.4994
87_20220829 11,1821.8096
87_20220829 12,1847.1326
87_20220829 13,1835.2365
87_20220829 14,1847.6768
87_20220829 15,1806.9468
87_20220829 16,1821.2931
87_20220829 17,1788.5619
87_20220829 18,1772.5151
87_20220829 19,1656.561
87_20220829 20,1490.6384
87_20220829 21,1181.1118
87_20220829 22,952.288
87_20220829 23,948.0913
87_20220830 00,733.7476
87_20220830 01,684.3203
87_20220830 02,662.8157
87_20220830 03,629.07336
87_20220830 04,650.5311
87_20220830 05,731.36304
87_20220830 06,1111.1671
87_20220830 07,1303.8892
87_20220830 08,1470.413
87_20220830 09,1663.5709
87_20220830 10,1765.7369
87_20220830 11,1742.2877
87_20220830 12,1796.0868
87_20220830 13,1809.4319
87_20220830 14,1816.1224
87_20220830 15,1805.2954
87_20220830 16,1799.1246
87_20220830 17,1792.2794
87_20220830 18,1752.263
87_20220830 19,1681.6384
87_20220830 20,1514.1263
